,Method,K,fraction,frac. shared neighbors,Mark,Dataset,binsize,feature_selection
299,TFIDF-NMF,36,0.003,0.0429374700173438,H3K9me3,PairedTag_Zhu_2021,30,filtered_q_75
301,NMF,60,0.005,0.0202299900365327,H3K9me3,PairedTag_Zhu_2021,30,filtered_q_75
302,TFIDF-NMF,60,0.005,0.062414203476143,H3K9me3,PairedTag_Zhu_2021,30,filtered_q_75
304,NMF,120,0.01,0.0341906066644525,H3K9me3,PairedTag_Zhu_2021,30,filtered_q_75
305,TFIDF-NMF,120,0.01,0.1006455496512786,H3K9me3,PairedTag_Zhu_2021,30,filtered_q_75
307,NMF,361,0.03,0.0756515123218558,H3K9me3,PairedTag_Zhu_2021,30,filtered_q_75
308,TFIDF-NMF,361,0.03,0.1927776822012731,H3K9me3,PairedTag_Zhu_2021,30,filtered_q_75
310,NMF,602,0.05,0.1061728534686217,H3K9me3,PairedTag_Zhu_2021,30,filtered_q_75
311,TFIDF-NMF,602,0.05,0.2483682477648401,H3K9me3,PairedTag_Zhu_2021,30,filtered_q_75
313,NMF,1204,0.1,0.1634550667486105,H3K9me3,PairedTag_Zhu_2021,30,filtered_q_75
314,TFIDF-NMF,1204,0.1,0.3209929455782838,H3K9me3,PairedTag_Zhu_2021,30,filtered_q_75
567,NMF,10,0.001,0.0096626881162428,H3K9me3,PairedTag_Zhu_2021,500,sampled_cell_p_80
568,TFIDF-NMF,10,0.001,0.0162740010378827,H3K9me3,PairedTag_Zhu_2021,500,sampled_cell_p_80
569,NMF,29,0.003,0.0224683714188572,H3K9me3,PairedTag_Zhu_2021,500,sampled_cell_p_80
570,TFIDF-NMF,29,0.003,0.0357926381905051,H3K9me3,PairedTag_Zhu_2021,500,sampled_cell_p_80
571,NMF,48,0.005,0.0321549039958484,H3K9me3,PairedTag_Zhu_2021,500,sampled_cell_p_80
572,TFIDF-NMF,48,0.005,0.0513687078360145,H3K9me3,PairedTag_Zhu_2021,500,sampled_cell_p_80
573,NMF,96,0.01,0.0518887303234734,H3K9me3,PairedTag_Zhu_2021,500,sampled_cell_p_80
574,TFIDF-NMF,96,0.01,0.0822911261027503,H3K9me3,PairedTag_Zhu_2021,500,sampled_cell_p_80
575,NMF,289,0.03,0.1003259095390041,H3K9me3,PairedTag_Zhu_2021,500,sampled_cell_p_80
576,TFIDF-NMF,289,0.03,0.1546165131091051,H3K9me3,PairedTag_Zhu_2021,500,sampled_cell_p_80
577,NMF,482,0.05,0.1346052062092087,H3K9me3,PairedTag_Zhu_2021,500,sampled_cell_p_80
578,TFIDF-NMF,482,0.05,0.1978947345754909,H3K9me3,PairedTag_Zhu_2021,500,sampled_cell_p_80
579,NMF,964,0.1,0.1973374647668963,H3K9me3,PairedTag_Zhu_2021,500,sampled_cell_p_80
580,TFIDF-NMF,964,0.1,0.2632656269177682,H3K9me3,PairedTag_Zhu_2021,500,sampled_cell_p_80
581,NMF,10,0.001,0.0096730669434353,H3K9me3,PairedTag_Zhu_2021,1000,sampled_cell_p_80
582,TFIDF-NMF,10,0.001,0.0129942916450441,H3K9me3,PairedTag_Zhu_2021,1000,sampled_cell_p_80
583,NMF,29,0.003,0.0224540557951434,H3K9me3,PairedTag_Zhu_2021,1000,sampled_cell_p_80
584,TFIDF-NMF,29,0.003,0.0300663887049728,H3K9me3,PairedTag_Zhu_2021,1000,sampled_cell_p_80
585,NMF,48,0.005,0.0318586749697284,H3K9me3,PairedTag_Zhu_2021,1000,sampled_cell_p_80
586,TFIDF-NMF,48,0.005,0.0437900017298045,H3K9me3,PairedTag_Zhu_2021,1000,sampled_cell_p_80
587,NMF,96,0.01,0.0506378654212074,H3K9me3,PairedTag_Zhu_2021,1000,sampled_cell_p_80
588,TFIDF-NMF,96,0.01,0.0711901055180764,H3K9me3,PairedTag_Zhu_2021,1000,sampled_cell_p_80
589,NMF,289,0.03,0.0978644395882227,H3K9me3,PairedTag_Zhu_2021,1000,sampled_cell_p_80
590,TFIDF-NMF,289,0.03,0.1349157752786391,H3K9me3,PairedTag_Zhu_2021,1000,sampled_cell_p_80
591,NMF,482,0.05,0.1315611091133424,H3K9me3,PairedTag_Zhu_2021,1000,sampled_cell_p_80
592,TFIDF-NMF,482,0.05,0.173369910444933,H3K9me3,PairedTag_Zhu_2021,1000,sampled_cell_p_80
593,NMF,964,0.1,0.193489008563609,H3K9me3,PairedTag_Zhu_2021,1000,sampled_cell_p_80
594,TFIDF-NMF,964,0.1,0.2354527386538101,H3K9me3,PairedTag_Zhu_2021,1000,sampled_cell_p_80
595,NMF,10,0.001,0.0035391800726517,H3K9me3,PairedTag_Zhu_2021,10,sampled_cell_p_80
596,TFIDF-NMF,10,0.001,0.0162117280747275,H3K9me3,PairedTag_Zhu_2021,10,sampled_cell_p_80
597,NMF,29,0.003,0.0087182148417228,H3K9me3,PairedTag_Zhu_2021,10,sampled_cell_p_80
598,TFIDF-NMF,29,0.003,0.0354920100925147,H3K9me3,PairedTag_Zhu_2021,10,sampled_cell_p_80
599,NMF,48,0.005,0.0131465144438678,H3K9me3,PairedTag_Zhu_2021,10,sampled_cell_p_80
600,TFIDF-NMF,48,0.005,0.0514314132503027,H3K9me3,PairedTag_Zhu_2021,10,sampled_cell_p_80
601,NMF,96,0.01,0.0233253329873724,H3K9me3,PairedTag_Zhu_2021,10,sampled_cell_p_80
602,TFIDF-NMF,96,0.01,0.0842501297353399,H3K9me3,PairedTag_Zhu_2021,10,sampled_cell_p_80
603,NMF,289,0.03,0.055767701017951,H3K9me3,PairedTag_Zhu_2021,10,sampled_cell_p_80
604,TFIDF-NMF,289,0.03,0.1665694025710042,H3K9me3,PairedTag_Zhu_2021,10,sampled_cell_p_80
605,NMF,482,0.05,0.0823458733395491,H3K9me3,PairedTag_Zhu_2021,10,sampled_cell_p_80
606,TFIDF-NMF,482,0.05,0.2197324760393361,H3K9me3,PairedTag_Zhu_2021,10,sampled_cell_p_80
607,NMF,964,0.1,0.1387518921980073,H3K9me3,PairedTag_Zhu_2021,10,sampled_cell_p_80
608,TFIDF-NMF,964,0.1,0.2955365659863008,H3K9me3,PairedTag_Zhu_2021,10,sampled_cell_p_80
609,NMF,10,0.001,0.0069849507005708,H3K9me3,PairedTag_Zhu_2021,50,sampled_cell_p_80
610,TFIDF-NMF,10,0.001,0.0186092371562013,H3K9me3,PairedTag_Zhu_2021,50,sampled_cell_p_80
611,NMF,29,0.003,0.0174077984360181,H3K9me3,PairedTag_Zhu_2021,50,sampled_cell_p_80
612,TFIDF-NMF,29,0.003,0.0411932072365477,H3K9me3,PairedTag_Zhu_2021,50,sampled_cell_p_80
613,NMF,48,0.005,0.0253005535374502,H3K9me3,PairedTag_Zhu_2021,50,sampled_cell_p_80
614,TFIDF-NMF,48,0.005,0.0594728420688462,H3K9me3,PairedTag_Zhu_2021,50,sampled_cell_p_80
615,NMF,96,0.01,0.0421618232139768,H3K9me3,PairedTag_Zhu_2021,50,sampled_cell_p_80
616,TFIDF-NMF,96,0.01,0.0959446895000864,H3K9me3,PairedTag_Zhu_2021,50,sampled_cell_p_80
617,NMF,289,0.03,0.0894385557269398,H3K9me3,PairedTag_Zhu_2021,50,sampled_cell_p_80
618,TFIDF-NMF,289,0.03,0.1831611609203039,H3K9me3,PairedTag_Zhu_2021,50,sampled_cell_p_80
619,NMF,482,0.05,0.1236749230739416,H3K9me3,PairedTag_Zhu_2021,50,sampled_cell_p_80
620,TFIDF-NMF,482,0.05,0.2334185315897478,H3K9me3,PairedTag_Zhu_2021,50,sampled_cell_p_80
621,NMF,964,0.1,0.186026588746509,H3K9me3,PairedTag_Zhu_2021,50,sampled_cell_p_80
622,TFIDF-NMF,964,0.1,0.3023854076273613,H3K9me3,PairedTag_Zhu_2021,50,sampled_cell_p_80
623,NMF,10,0.001,0.0045044110015568,H3K9me3,PairedTag_Zhu_2021,20,sampled_cell_p_80
624,TFIDF-NMF,10,0.001,0.0176959003632589,H3K9me3,PairedTag_Zhu_2021,20,sampled_cell_p_80
625,NMF,29,0.003,0.0105935615482347,H3K9me3,PairedTag_Zhu_2021,20,sampled_cell_p_80
626,TFIDF-NMF,29,0.003,0.0391961777284684,H3K9me3,PairedTag_Zhu_2021,20,sampled_cell_p_80
627,NMF,48,0.005,0.0160460992907801,H3K9me3,PairedTag_Zhu_2021,20,sampled_cell_p_80
628,TFIDF-NMF,48,0.005,0.0565581214322781,H3K9me3,PairedTag_Zhu_2021,20,sampled_cell_p_80
629,NMF,96,0.01,0.0279882373291818,H3K9me3,PairedTag_Zhu_2021,20,sampled_cell_p_80
630,TFIDF-NMF,96,0.01,0.0903801245459263,H3K9me3,PairedTag_Zhu_2021,20,sampled_cell_p_80
631,NMF,289,0.03,0.0645803667784156,H3K9me3,PairedTag_Zhu_2021,20,sampled_cell_p_80
632,TFIDF-NMF,289,0.03,0.1732186754246251,H3K9me3,PairedTag_Zhu_2021,20,sampled_cell_p_80
633,NMF,482,0.05,0.0930929120362096,H3K9me3,PairedTag_Zhu_2021,20,sampled_cell_p_80
634,TFIDF-NMF,482,0.05,0.2240465798319146,H3K9me3,PairedTag_Zhu_2021,20,sampled_cell_p_80
635,NMF,964,0.1,0.1509885725236699,H3K9me3,PairedTag_Zhu_2021,20,sampled_cell_p_80
636,TFIDF-NMF,964,0.1,0.296058521943037,H3K9me3,PairedTag_Zhu_2021,20,sampled_cell_p_80
637,NMF,10,0.001,0.0086248053969901,H3K9me3,PairedTag_Zhu_2021,100,sampled_cell_p_80
638,TFIDF-NMF,10,0.001,0.0177893098079916,H3K9me3,PairedTag_Zhu_2021,100,sampled_cell_p_80
639,NMF,29,0.003,0.019487142780452,H3K9me3,PairedTag_Zhu_2021,100,sampled_cell_p_80
640,TFIDF-NMF,29,0.003,0.0399799581268006,H3K9me3,PairedTag_Zhu_2021,100,sampled_cell_p_80
641,NMF,48,0.005,0.0278412039439543,H3K9me3,PairedTag_Zhu_2021,100,sampled_cell_p_80
642,TFIDF-NMF,48,0.005,0.0573408579830479,H3K9me3,PairedTag_Zhu_2021,100,sampled_cell_p_80
643,NMF,96,0.01,0.0455403476907109,H3K9me3,PairedTag_Zhu_2021,100,sampled_cell_p_80
644,TFIDF-NMF,96,0.01,0.0921920947932883,H3K9me3,PairedTag_Zhu_2021,100,sampled_cell_p_80
645,NMF,289,0.03,0.0962487183584933,H3K9me3,PairedTag_Zhu_2021,100,sampled_cell_p_80
646,TFIDF-NMF,289,0.03,0.1736040208079324,H3K9me3,PairedTag_Zhu_2021,100,sampled_cell_p_80
647,NMF,482,0.05,0.1334008746638185,H3K9me3,PairedTag_Zhu_2021,100,sampled_cell_p_80
648,TFIDF-NMF,482,0.05,0.2203026655498302,H3K9me3,PairedTag_Zhu_2021,100,sampled_cell_p_80
649,NMF,964,0.1,0.199154082518136,H3K9me3,PairedTag_Zhu_2021,100,sampled_cell_p_80
650,TFIDF-NMF,964,0.1,0.2877155167773095,H3K9me3,PairedTag_Zhu_2021,100,sampled_cell_p_80
651,NMF,10,0.001,0.0096004151530877,H3K9me3,PairedTag_Zhu_2021,300,sampled_cell_p_80
652,TFIDF-NMF,10,0.001,0.0180902957965749,H3K9me3,PairedTag_Zhu_2021,300,sampled_cell_p_80
653,NMF,29,0.003,0.0211620707549702,H3K9me3,PairedTag_Zhu_2021,300,sampled_cell_p_80
654,TFIDF-NMF,29,0.003,0.0393894386486051,H3K9me3,PairedTag_Zhu_2021,300,sampled_cell_p_80
655,NMF,48,0.005,0.0303688808164677,H3K9me3,PairedTag_Zhu_2021,300,sampled_cell_p_80
656,TFIDF-NMF,48,0.005,0.0569862480539699,H3K9me3,PairedTag_Zhu_2021,300,sampled_cell_p_80
657,NMF,96,0.01,0.0492810499913509,H3K9me3,PairedTag_Zhu_2021,300,sampled_cell_p_80
658,TFIDF-NMF,96,0.01,0.092136957273828,H3K9me3,PairedTag_Zhu_2021,300,sampled_cell_p_80
659,NMF,289,0.03,0.0981984295290203,H3K9me3,PairedTag_Zhu_2021,300,sampled_cell_p_80
660,TFIDF-NMF,289,0.03,0.1761893902528806,H3K9me3,PairedTag_Zhu_2021,300,sampled_cell_p_80
661,NMF,482,0.05,0.1333935534994089,H3K9me3,PairedTag_Zhu_2021,300,sampled_cell_p_80
662,TFIDF-NMF,482,0.05,0.2248211159607843,H3K9me3,PairedTag_Zhu_2021,300,sampled_cell_p_80
663,NMF,964,0.1,0.196354921437446,H3K9me3,PairedTag_Zhu_2021,300,sampled_cell_p_80
664,TFIDF-NMF,964,0.1,0.2924144123581255,H3K9me3,PairedTag_Zhu_2021,300,sampled_cell_p_80
665,NMF,10,0.001,0.0099117799688635,H3K9me3,PairedTag_Zhu_2021,200,sampled_cell_p_80
666,TFIDF-NMF,10,0.001,0.0185262065386611,H3K9me3,PairedTag_Zhu_2021,200,sampled_cell_p_80
667,NMF,29,0.003,0.0218563785050909,H3K9me3,PairedTag_Zhu_2021,200,sampled_cell_p_80
668,TFIDF-NMF,29,0.003,0.0402841651307195,H3K9me3,PairedTag_Zhu_2021,200,sampled_cell_p_80
669,NMF,48,0.005,0.030630513751946,H3K9me3,PairedTag_Zhu_2021,200,sampled_cell_p_80
670,TFIDF-NMF,48,0.005,0.058149541601799,H3K9me3,PairedTag_Zhu_2021,200,sampled_cell_p_80
671,NMF,96,0.01,0.0494324078879086,H3K9me3,PairedTag_Zhu_2021,200,sampled_cell_p_80
672,TFIDF-NMF,96,0.01,0.0947532866286109,H3K9me3,PairedTag_Zhu_2021,200,sampled_cell_p_80
673,NMF,289,0.03,0.1016654605918804,H3K9me3,PairedTag_Zhu_2021,200,sampled_cell_p_80
674,TFIDF-NMF,289,0.03,0.1809589820848514,H3K9me3,PairedTag_Zhu_2021,200,sampled_cell_p_80
675,NMF,482,0.05,0.139494667393041,H3K9me3,PairedTag_Zhu_2021,200,sampled_cell_p_80
676,TFIDF-NMF,482,0.05,0.2277948006812989,H3K9me3,PairedTag_Zhu_2021,200,sampled_cell_p_80
677,NMF,964,0.1,0.2061058511176619,H3K9me3,PairedTag_Zhu_2021,200,sampled_cell_p_80
678,TFIDF-NMF,964,0.1,0.2945317361710741,H3K9me3,PairedTag_Zhu_2021,200,sampled_cell_p_80
679,NMF,10,0.001,0.0052620653866113,H3K9me3,PairedTag_Zhu_2021,30,sampled_cell_p_80
680,TFIDF-NMF,10,0.001,0.0189621172807472,H3K9me3,PairedTag_Zhu_2021,30,sampled_cell_p_80
681,NMF,29,0.003,0.0124975395021741,H3K9me3,PairedTag_Zhu_2021,30,sampled_cell_p_80
682,TFIDF-NMF,29,0.003,0.0419483563874523,H3K9me3,PairedTag_Zhu_2021,30,sampled_cell_p_80
683,NMF,48,0.005,0.0184916104480193,H3K9me3,PairedTag_Zhu_2021,30,sampled_cell_p_80
684,TFIDF-NMF,48,0.005,0.0599204289915239,H3K9me3,PairedTag_Zhu_2021,30,sampled_cell_p_80
685,NMF,96,0.01,0.0313245978204462,H3K9me3,PairedTag_Zhu_2021,30,sampled_cell_p_80
686,TFIDF-NMF,96,0.01,0.0974355647811797,H3K9me3,PairedTag_Zhu_2021,30,sampled_cell_p_80
687,NMF,289,0.03,0.0695528664776451,H3K9me3,PairedTag_Zhu_2021,30,sampled_cell_p_80
688,TFIDF-NMF,289,0.03,0.1895583252379678,H3K9me3,PairedTag_Zhu_2021,30,sampled_cell_p_80
689,NMF,482,0.05,0.0985433036108413,H3K9me3,PairedTag_Zhu_2021,30,sampled_cell_p_80
690,TFIDF-NMF,482,0.05,0.2467133355009722,H3K9me3,PairedTag_Zhu_2021,30,sampled_cell_p_80
691,NMF,964,0.1,0.1558486413856811,H3K9me3,PairedTag_Zhu_2021,30,sampled_cell_p_80
692,TFIDF-NMF,964,0.1,0.3245122274212059,H3K9me3,PairedTag_Zhu_2021,30,sampled_cell_p_80
693,NMF,7,0.001,0.0113068058273537,H3K9me3,PairedTag_Zhu_2021,500,filtered_cell_q_40_100
694,TFIDF-NMF,7,0.001,0.0188183201881832,H3K9me3,PairedTag_Zhu_2021,500,filtered_cell_q_40_100
695,NMF,22,0.003,0.0236109538724731,H3K9me3,PairedTag_Zhu_2021,500,filtered_cell_q_40_100
696,TFIDF-NMF,22,0.003,0.0433727058882725,H3K9me3,PairedTag_Zhu_2021,500,filtered_cell_q_40_100
697,NMF,36,0.005,0.0330665867195547,H3K9me3,PairedTag_Zhu_2021,500,filtered_cell_q_40_100
698,TFIDF-NMF,36,0.005,0.0590378672570453,H3K9me3,PairedTag_Zhu_2021,500,filtered_cell_q_40_100
699,NMF,72,0.01,0.0521462724659071,H3K9me3,PairedTag_Zhu_2021,500,filtered_cell_q_40_100
700,TFIDF-NMF,72,0.01,0.0911108804944421,H3K9me3,PairedTag_Zhu_2021,500,filtered_cell_q_40_100
701,NMF,217,0.03,0.1025901971549342,H3K9me3,PairedTag_Zhu_2021,500,filtered_cell_q_40_100
702,TFIDF-NMF,217,0.03,0.171412375124262,H3K9me3,PairedTag_Zhu_2021,500,filtered_cell_q_40_100
703,NMF,361,0.05,0.1375083510703743,H3K9me3,PairedTag_Zhu_2021,500,filtered_cell_q_40_100
704,TFIDF-NMF,361,0.05,0.2202386633381207,H3K9me3,PairedTag_Zhu_2021,500,filtered_cell_q_40_100
705,NMF,723,0.1,0.1982855516647365,H3K9me3,PairedTag_Zhu_2021,500,filtered_cell_q_40_100
706,TFIDF-NMF,723,0.1,0.2880892136277801,H3K9me3,PairedTag_Zhu_2021,500,filtered_cell_q_40_100
707,NMF,7,0.001,0.0106742572495997,H3K9me3,PairedTag_Zhu_2021,1000,filtered_cell_q_40_100
708,TFIDF-NMF,7,0.001,0.0151218644369329,H3K9me3,PairedTag_Zhu_2021,1000,filtered_cell_q_40_100
709,NMF,22,0.003,0.0227115488634791,H3K9me3,PairedTag_Zhu_2021,1000,filtered_cell_q_40_100
710,TFIDF-NMF,22,0.003,0.0327496635093148,H3K9me3,PairedTag_Zhu_2021,1000,filtered_cell_q_40_100
711,NMF,36,0.005,0.0326168842150577,H3K9me3,PairedTag_Zhu_2021,1000,filtered_cell_q_40_100
712,TFIDF-NMF,36,0.005,0.0457120674015651,H3K9me3,PairedTag_Zhu_2021,1000,filtered_cell_q_40_100
713,NMF,72,0.01,0.0516677428777885,H3K9me3,PairedTag_Zhu_2021,1000,filtered_cell_q_40_100
714,TFIDF-NMF,72,0.01,0.0721138323878049,H3K9me3,PairedTag_Zhu_2021,1000,filtered_cell_q_40_100
715,NMF,217,0.03,0.0994198024688524,H3K9me3,PairedTag_Zhu_2021,1000,filtered_cell_q_40_100
716,TFIDF-NMF,217,0.03,0.1367044601688879,H3K9me3,PairedTag_Zhu_2021,1000,filtered_cell_q_40_100
717,NMF,361,0.05,0.1320686085229021,H3K9me3,PairedTag_Zhu_2021,1000,filtered_cell_q_40_100
718,TFIDF-NMF,361,0.05,0.1775693411939759,H3K9me3,PairedTag_Zhu_2021,1000,filtered_cell_q_40_100
719,NMF,723,0.1,0.1907400804689499,H3K9me3,PairedTag_Zhu_2021,1000,filtered_cell_q_40_100
720,TFIDF-NMF,723,0.1,0.2395653612614904,H3K9me3,PairedTag_Zhu_2021,1000,filtered_cell_q_40_100
721,NMF,7,0.001,0.0032418114609895,H3K9me3,PairedTag_Zhu_2021,10,filtered_cell_q_40_100
722,TFIDF-NMF,7,0.001,0.0186799501867995,H3K9me3,PairedTag_Zhu_2021,10,filtered_cell_q_40_100
723,NMF,22,0.003,0.0086544146319986,H3K9me3,PairedTag_Zhu_2021,10,filtered_cell_q_40_100
724,TFIDF-NMF,22,0.003,0.0398254022164358,H3K9me3,PairedTag_Zhu_2021,10,filtered_cell_q_40_100
725,NMF,36,0.005,0.0131413065203019,H3K9me3,PairedTag_Zhu_2021,10,filtered_cell_q_40_100
726,TFIDF-NMF,36,0.005,0.0565010838983441,H3K9me3,PairedTag_Zhu_2021,10,filtered_cell_q_40_100
727,NMF,72,0.01,0.0219758467475362,H3K9me3,PairedTag_Zhu_2021,10,filtered_cell_q_40_100
728,TFIDF-NMF,72,0.01,0.0900365911781437,H3K9me3,PairedTag_Zhu_2021,10,filtered_cell_q_40_100
729,NMF,217,0.03,0.0509278123065131,H3K9me3,PairedTag_Zhu_2021,10,filtered_cell_q_40_100
730,TFIDF-NMF,217,0.03,0.1778551884605795,H3K9me3,PairedTag_Zhu_2021,10,filtered_cell_q_40_100
731,NMF,361,0.05,0.0756232303684206,H3K9me3,PairedTag_Zhu_2021,10,filtered_cell_q_40_100
732,TFIDF-NMF,361,0.05,0.2358633578987997,H3K9me3,PairedTag_Zhu_2021,10,filtered_cell_q_40_100
733,NMF,723,0.1,0.1318350331025826,H3K9me3,PairedTag_Zhu_2021,10,filtered_cell_q_40_100
734,TFIDF-NMF,723,0.1,0.3214486324814296,H3K9me3,PairedTag_Zhu_2021,10,filtered_cell_q_40_100
735,NMF,7,0.001,0.0074522129316649,H3K9me3,PairedTag_Zhu_2021,50,filtered_cell_q_40_100
736,TFIDF-NMF,7,0.001,0.0218822273616794,H3K9me3,PairedTag_Zhu_2021,50,filtered_cell_q_40_100
737,NMF,22,0.003,0.017189327899166,H3K9me3,PairedTag_Zhu_2021,50,filtered_cell_q_40_100
738,TFIDF-NMF,22,0.003,0.0481087336629055,H3K9me3,PairedTag_Zhu_2021,50,filtered_cell_q_40_100
739,NMF,36,0.005,0.0250142213612533,H3K9me3,PairedTag_Zhu_2021,50,filtered_cell_q_40_100
740,TFIDF-NMF,36,0.005,0.0676590870654797,H3K9me3,PairedTag_Zhu_2021,50,filtered_cell_q_40_100
741,NMF,72,0.01,0.040942145964977,H3K9me3,PairedTag_Zhu_2021,50,filtered_cell_q_40_100
742,TFIDF-NMF,72,0.01,0.106366173146995,H3K9me3,PairedTag_Zhu_2021,50,filtered_cell_q_40_100
743,NMF,217,0.03,0.0872024327614252,H3K9me3,PairedTag_Zhu_2021,50,filtered_cell_q_40_100
744,TFIDF-NMF,217,0.03,0.202603013915431,H3K9me3,PairedTag_Zhu_2021,50,filtered_cell_q_40_100
745,NMF,361,0.05,0.1196317901436863,H3K9me3,PairedTag_Zhu_2021,50,filtered_cell_q_40_100
746,TFIDF-NMF,361,0.05,0.2609769382053372,H3K9me3,PairedTag_Zhu_2021,50,filtered_cell_q_40_100
747,NMF,723,0.1,0.1786590205279456,H3K9me3,PairedTag_Zhu_2021,50,filtered_cell_q_40_100
748,TFIDF-NMF,723,0.1,0.3413993666366769,H3K9me3,PairedTag_Zhu_2021,50,filtered_cell_q_40_100
749,NMF,7,0.001,0.0045266757595524,H3K9me3,PairedTag_Zhu_2021,20,filtered_cell_q_40_100
750,TFIDF-NMF,7,0.001,0.0191741287631698,H3K9me3,PairedTag_Zhu_2021,20,filtered_cell_q_40_100
751,NMF,22,0.003,0.0112519969307017,H3K9me3,PairedTag_Zhu_2021,20,filtered_cell_q_40_100
752,TFIDF-NMF,22,0.003,0.0412028126847554,H3K9me3,PairedTag_Zhu_2021,20,filtered_cell_q_40_100
753,NMF,36,0.005,0.0166851160001844,H3K9me3,PairedTag_Zhu_2021,20,filtered_cell_q_40_100
754,TFIDF-NMF,36,0.005,0.0572083083498608,H3K9me3,PairedTag_Zhu_2021,20,filtered_cell_q_40_100
755,NMF,72,0.01,0.0283043525052657,H3K9me3,PairedTag_Zhu_2021,20,filtered_cell_q_40_100
756,TFIDF-NMF,72,0.01,0.0901884138185508,H3K9me3,PairedTag_Zhu_2021,20,filtered_cell_q_40_100
757,NMF,217,0.03,0.0625139087357381,H3K9me3,PairedTag_Zhu_2021,20,filtered_cell_q_40_100
758,TFIDF-NMF,217,0.03,0.1777066160627804,H3K9me3,PairedTag_Zhu_2021,20,filtered_cell_q_40_100
759,NMF,361,0.05,0.0885537345143462,H3K9me3,PairedTag_Zhu_2021,20,filtered_cell_q_40_100
760,TFIDF-NMF,361,0.05,0.2365667067978,H3K9me3,PairedTag_Zhu_2021,20,filtered_cell_q_40_100
761,NMF,723,0.1,0.144627272746411,H3K9me3,PairedTag_Zhu_2021,20,filtered_cell_q_40_100
762,TFIDF-NMF,723,0.1,0.3260156080596028,H3K9me3,PairedTag_Zhu_2021,20,filtered_cell_q_40_100
763,NMF,7,0.001,0.008302200083022,H3K9me3,PairedTag_Zhu_2021,100,filtered_cell_q_40_100
764,TFIDF-NMF,7,0.001,0.0209531716381031,H3K9me3,PairedTag_Zhu_2021,100,filtered_cell_q_40_100
765,NMF,22,0.003,0.0187617142785262,H3K9me3,PairedTag_Zhu_2021,100,filtered_cell_q_40_100
766,TFIDF-NMF,22,0.003,0.047674755022202,H3K9me3,PairedTag_Zhu_2021,100,filtered_cell_q_40_100
767,NMF,36,0.005,0.0265401349876235,H3K9me3,PairedTag_Zhu_2021,100,filtered_cell_q_40_100
768,TFIDF-NMF,36,0.005,0.0666289992774011,H3K9me3,PairedTag_Zhu_2021,100,filtered_cell_q_40_100
769,NMF,72,0.01,0.043878664883231,H3K9me3,PairedTag_Zhu_2021,100,filtered_cell_q_40_100
770,TFIDF-NMF,72,0.01,0.1051131559122426,H3K9me3,PairedTag_Zhu_2021,100,filtered_cell_q_40_100
771,NMF,217,0.03,0.0911769038149948,H3K9me3,PairedTag_Zhu_2021,100,filtered_cell_q_40_100
772,TFIDF-NMF,217,0.03,0.1983875112465479,H3K9me3,PairedTag_Zhu_2021,100,filtered_cell_q_40_100
773,NMF,361,0.05,0.1252923114191281,H3K9me3,PairedTag_Zhu_2021,100,filtered_cell_q_40_100
774,TFIDF-NMF,361,0.05,0.2545333423791284,H3K9me3,PairedTag_Zhu_2021,100,filtered_cell_q_40_100
775,NMF,723,0.1,0.1874787205884801,H3K9me3,PairedTag_Zhu_2021,100,filtered_cell_q_40_100
776,TFIDF-NMF,723,0.1,0.3302097693048639,H3K9me3,PairedTag_Zhu_2021,100,filtered_cell_q_40_100
777,NMF,7,0.001,0.0087173100871731,H3K9me3,PairedTag_Zhu_2021,300,filtered_cell_q_40_100
778,TFIDF-NMF,7,0.001,0.0202020202020202,H3K9me3,PairedTag_Zhu_2021,300,filtered_cell_q_40_100
779,NMF,22,0.003,0.0206234197516887,H3K9me3,PairedTag_Zhu_2021,300,filtered_cell_q_40_100
780,TFIDF-NMF,22,0.003,0.0451023309055687,H3K9me3,PairedTag_Zhu_2021,300,filtered_cell_q_40_100
781,NMF,36,0.005,0.0288847377888473,H3K9me3,PairedTag_Zhu_2021,300,filtered_cell_q_40_100
782,TFIDF-NMF,36,0.005,0.0636232953584551,H3K9me3,PairedTag_Zhu_2021,300,filtered_cell_q_40_100
783,NMF,72,0.01,0.0464365881032547,H3K9me3,PairedTag_Zhu_2021,300,filtered_cell_q_40_100
784,TFIDF-NMF,72,0.01,0.1005546330888796,H3K9me3,PairedTag_Zhu_2021,300,filtered_cell_q_40_100
785,NMF,217,0.03,0.0978033602867893,H3K9me3,PairedTag_Zhu_2021,300,filtered_cell_q_40_100
786,TFIDF-NMF,217,0.03,0.190532941306251,H3K9me3,PairedTag_Zhu_2021,300,filtered_cell_q_40_100
787,NMF,361,0.05,0.1339229965192853,H3K9me3,PairedTag_Zhu_2021,300,filtered_cell_q_40_100
788,TFIDF-NMF,361,0.05,0.2445925501744573,H3K9me3,PairedTag_Zhu_2021,300,filtered_cell_q_40_100
789,NMF,723,0.1,0.1971202197996946,H3K9me3,PairedTag_Zhu_2021,300,filtered_cell_q_40_100
790,TFIDF-NMF,723,0.1,0.3191782544365958,H3K9me3,PairedTag_Zhu_2021,300,filtered_cell_q_40_100
791,NMF,7,0.001,0.0092312558065982,H3K9me3,PairedTag_Zhu_2021,200,filtered_cell_q_40_100
792,TFIDF-NMF,7,0.001,0.0208345687797742,H3K9me3,PairedTag_Zhu_2021,200,filtered_cell_q_40_100
